text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
47883,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,925,uhu,1,50_plus,uhu,1
60080,S0084,F,[],SXCW,1080,of about you know sort of five miles,8,19_29,of about you know sort of five miles,0
63178,S0012,M,"['looking at pictures', 'dentists', 'gardening']",SYDJ,381,no because,2,50_plus,no because,1
8901,S0281,M,"['business idea', 'friends', 'international news.']",S6AP,209,that radicalised a lot of people,6,50_plus,that radicalised a lot of people,1
7610,S0015,F,['bringing my daughter from abroad to live here'],S5ER,523,"I I I can't imagine <anon nameType=""f"" type=""name"" /> cos she's trendy",11,50_plus,"i i i can't imagine <anon nametype=""f"" type=""name"" /> cos she's trendy",1
50898,S0274,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SRFV,549,and you'd be like no me I'm it's great because I got to know you and be like yeah okay just he needs to be left sorry,30,19_29,and you'd be like no me i'm it's great because i got to know you and be like yeah okay just he needs to be left sorry,0
24039,S0441,F,"['food', 'friends', 'relationships', 'tv programmes', 'work', 'complaining.  ']",SE2C,538,it's a lot of hours,6,19_29,it's a lot of hours,0
41132,S0289,F,"['sources of funds to convert churches', 'history of a charitable building', 'fundraising tips']",SN59,53,I just realised you didn't,6,50_plus,i just realised you didn't,1
15839,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work', 'house']",S9KS,85,erm yeah <unclear /> mow the grass as well,8,19_29,erm yeah <unclear /> mow the grass as well,0
27862,S0167,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,437,here there and everywhere to pay for,7,19_29,here there and everywhere to pay for,0
52227,S0679,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,312,oh he was also saying something very strange cos he's quite every time he's he tries to give us carrier bags now when we see him,28,50_plus,oh he was also saying something very strange cos he's quite every time he's he tries to give us carrier bags now when we see him,1
21931,S0041,F,"['the military', 'magazines', 'films', 'computers']",SDAJ,568,do you know what I mean? Yeah I just,10,19_29,do you know what i mean? yeah i just,0
25838,S0539,F,"['future plans', 'relationships', 'trip to edinburgh/london', 'flooding in the lakes', 'christmas', 'present buying', 'family. ']",SEM7,658,yeah oh it was absolutely awful,6,19_29,yeah oh it was absolutely awful,0
36609,S0628,F,"['politics (racisim)', 'what we have ordered', 'work politics', 'housing', 'capitalism']",SLH6,20,great,1,19_29,great,0
28301,S0237,F,"['the weekend', 'work', 'chichester', 'family', 'british national corpus', 'linguistics', 'pay day', 'colleagues', 'photos', 'names', 'hometowns', 'personal information', 'divorce', 'musicals', 'theatre', 'university', 'malaysian dialect', 'time off', 'judge judy', 'grades', 'creative writing', 'undergraduate degrees', 'novel writing', 'grammar', 'referencing', 'fireworks', 'money & budgets', 'supervisor position', 'coffee', 'schedules', 'greece', 'friends & family', 'tefl', 'tuitions fees', 'student loans', ""master's degrees"", 'boyfriends', 'relationships', 'proposal', 'marriage', 'siblings', 'passives', 'hair', 'cheating ']",SFNQ,1144,yes,1,19_29,yes,0
11671,S0680,F,"['what to have for supper and other meals', 'using passenger assistance on the railway', 'catching train at leeds station', 'using text messaging', 'experiences of receiving text notifications']",S8Q6,96,"cos the thing is if you get dropped off by a taxi <pause dur=""short"" /> I'm not entirely sure you can be dropped off at that entrance",25,50_plus,"cos the thing is if you get dropped off by a taxi <pause dur=""short"" /> i'm not entirely sure you can be dropped off at that entrance",1
39380,S0012,M,['no info'],SMF3,18,I shall put them up in the shed,8,50_plus,i shall put them up in the shed,1
50177,S0389,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,408,"oh right <vocal desc=""misc"" /> she doesn't like erm talking on the phone very much but when I when I phoned her on Monday she was actually quite chatty",27,50_plus,"oh right <vocal desc=""misc"" /> she doesn't like erm talking on the phone very much but when i when i phoned her on monday she was actually quite chatty",1
54495,S0041,F,[],SU82,774,"yeah <pause dur=""short"" /> I've got cash",5,19_29,"yeah <pause dur=""short"" /> i've got cash",0
55621,S0198,F,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,482,"<anon nameType=""m"" type=""name"" /> are you going to have three?",8,19_29,"<anon nametype=""m"" type=""name"" /> are you going to have three?",0
64516,S0041,F,"['films', 'family']",SZ7Y,197,"I'm losing my trousers <pause dur=""short"" /> how would you like some hummus in your life?",15,19_29,"i'm losing my trousers <pause dur=""short"" /> how would you like some hummus in your life?",0
40793,S0426,M,"['rugby payers', 'rugby world cup', 'wales rugby', 'football partnership']",SMRU,189,sure sure,2,50_plus,sure sure,1
19786,S0530,F,"['instructing how to use the finger detector instead of number code on iphone', 'dislike of sundays', 'funny pictures on the internet', 'online shopping']",SCVK,460,you'll just be there and then,7,19_29,you'll just be there and then,0
29390,S0238,F,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,15,mm mm,2,50_plus,mm mm,1
18912,S0486,F,['childhood memories of the war years.'],SBS5,105,people were much fitter during the war they're saying that now because of the rationing not so much fat not so much sugar,24,50_plus,people were much fitter during the war they're saying that now because of the rationing not so much fat not so much sugar,1
39442,S0012,M,['no info'],SMF3,80,"it went down <pause dur=""short"" /> it went down about a foot with the root on",13,50_plus,"it went down <pause dur=""short"" /> it went down about a foot with the root on",1
34529,S0041,F,"['relationships', 'tv', 'monarchy']",SK3B,1733,"see you later then <pause dur=""short"" /> bye <pause dur=""short"" /> mm <pause dur=""short"" /> nice <pause dur=""short"" /> nice guy",9,19_29,"see you later then <pause dur=""short"" /> bye <pause dur=""short"" /> mm <pause dur=""short"" /> nice <pause dur=""short"" /> nice guy",0
15833,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work', 'house']",S9KS,61,I just put napkins in it because it was there at the time,13,19_29,i just put napkins in it because it was there at the time,0
3352,S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1966,do you want to just blend that tomato in with it so er blend I mean the garlic so the garlic's smaller?,24,19_29,do you want to just blend that tomato in with it so er blend i mean the garlic so the garlic's smaller?,0
29087,S0486,F,"['work and childhood', 'general life.']",SFYX,173,right yeah oh right,4,50_plus,right yeah oh right,1
30062,S0529,F,"['difficulties at coping with university', 'anon’s low attendance', 'anon’s medication', 'children’s films', 'cinemas ']",SG4R,988,yeah,1,19_29,yeah,0
18765,S0363,F,"['friends', 'boyfriends', 'cars', 'holidays', 'work']",SBEV,433,"like I've been up here a few times this week <vocal desc=""laugh"" />",11,19_29,"like i've been up here a few times this week <vocal desc=""laugh"" />",0
64900,S0679,F,"['planning the day visits to open farm sunday', 'booking european rail train', 'crossing paris', 'planting out tomato plants', 'planning the following day', 'library charges and paying fines', 'issues with ‘down sizing’ and placement of specialist items', 'recycling electrical equipment']",SZBN,60,if you ever need them when they are over there do you know where to find them?,18,50_plus,if you ever need them when they are over there do you know where to find them?,1
1874,S0243,F,"['hand-thrown mugs', 'milk', 'weather', 'spiders', 'gardening (several times)', 'power cuts', 'birds', 'decorating', 'some friends of anon', 'a local festival', 'an accident in the home']",S2UT,682,"the reason I haven't been but I met <anon nameType=""f"" type=""name"" /> by chance and she was meeting a friend in this Italian one and I said I didn't even know there was an Italian one",35,50_plus,"the reason i haven't been but i met <anon nametype=""f"" type=""name"" /> by chance and she was meeting a friend in this italian one and i said i didn't even know there was an italian one",1
48469,S0536,M,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,322,yes,1,50_plus,yes,1
22674,S0238,F,"['scruffy clothes', 'breakfast', 'fruit farms', 'deserted medieval villages', 'roadworks', 'jam', 'coffee', 'growing herbs', 'old people', 'junk mail', 'phones', ""selling anon's old house""]",SDHU,294,"but well she had her wish in the end <pause dur=""short"" /> she did die in her own home",16,50_plus,"but well she had her wish in the end <pause dur=""short"" /> she did die in her own home",1
51475,UNKMULTI,M,"['planning for a charity rally: visa application discussions', 'donations', 'planning', 'passport photos: printing/taking', 'putting ads on gumtree']",SRNC,708,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0
40104,S0013,F,['no info'],SMF3,742,"<vocal desc=""misc"" /> yeah <pause dur=""short"" /> very unfair",3,50_plus,"<vocal desc=""misc"" /> yeah <pause dur=""short"" /> very unfair",1
34795,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SKJ6,1189,like a taxidermy dog,4,19_29,like a taxidermy dog,0
39028,S0058,F,"['food', 'gyms', 'work', 'cars', 'friends', 'graduate jobs', 'literature', 'drugs', 'tv and film', 'gender discrimination', 'babies']",SM6B,396,right,1,19_29,right,0
24168,S0337,M,"['league of legends', 'work', 'training', '']",SE6F,494,yeah that's better there,5,19_29,yeah that's better there,0
5668,S0439,F,"['bitching about girls', 'work', 'the english language', 'cleaning', 'procrastinating.  ']",S4WJ,372,oh,1,19_29,oh,0
9862,S0058,F,"['internet', 'work', 'politics', 'weather', 'cooking', 'health', 'house prices']",S72Q,23,so she has breakfast and then she gets into a car and she meets her friends and she goes to school and it's sort of banal,27,19_29,so she has breakfast and then she gets into a car and she meets her friends and she goes to school and it's sort of banal,0
7543,S0281,M,['bringing my daughter from abroad to live here'],S5ER,456,mm,1,50_plus,mm,1
28668,S0281,M,"['estate agents', 'travelling']",SFPK,171,"yeah <pause dur=""long"" /> <event desc=""sound of letter opening"" /> <shift new=""singing"" /> do do do <unclear /> do do do <unclear /> ba ba ba <pause dur=""short"" /> ah ah <unclear /> <shift new=""normal"" /> <pause dur=""short"" /> ah so <unclear>coffee</unclear>",17,50_plus,"yeah <pause dur=""long"" /> <event desc=""sound of letter opening"" /> <shift new=""singing"" /> do do do <unclear /> do do do <unclear /> ba ba ba <pause dur=""short"" /> ah ah <unclear /> <shift new=""normal"" /> <pause dur=""short"" /> ah so <unclear>coffee</unclear>",1
58270,S0336,F,"['scottish referendum', 'online forums']",SVWU,365,that's so ridiculous,4,19_29,that's so ridiculous,0
4576,S0012,M,['no info'],S45F,57,I know I saw,4,50_plus,i know i saw,1
46174,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,582,sort of the yeah,4,50_plus,sort of the yeah,1
3799,S0254,F,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']",S3DA,612,is that in then five minutes oh no no shall we do <unclear />,13,19_29,is that in then five minutes oh no no shall we do <unclear />,0
17611,S0448,F,"['exercise', 'phones', 'writing', 'post', 'theatre', 'work', 'tv', 'halloween', 'food', 'toilets', 'ghosts', 'exams', 'alcohol', 'future plans', 'songs', 'uni', 'manchester', 'cars', 'recruitment', 'sleeping']",SAG4,41,I haven't got a single thing I enjoy they always said you'll find that one thing and when you connect with it that'll be it and I never found one thing,34,19_29,i haven't got a single thing i enjoy they always said you'll find that one thing and when you connect with it that'll be it and i never found one thing,0
5383,S0246,F,"['online shopping', 'technology', 'work', 'television']",S4QK,1000,I'd just be like,5,19_29,i'd just be like,0
4113,S0276,F,"['pets', 'food', 'family', 'image', 'exercising', 'going out', 'drinking', 'school', 'friends', 'the internet', 'boys', 'love', 'football.']",S3S6,408,how do you know this?,6,19_29,how do you know this?,0
32107,S0680,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,358,yes,1,50_plus,yes,1
37725,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,815,I think she and I think the way I looked after when she was very ill when she was,19,50_plus,i think she and i think the way i looked after when she was very ill when she was,1
11817,S0680,F,"['what to have for supper and other meals', 'using passenger assistance on the railway', 'catching train at leeds station', 'using text messaging', 'experiences of receiving text notifications']",S8Q6,242,"yes cos <anon nameType=""f"" type=""name"" /> didn't <anon nameType=""f"" type=""name"" /> kept texting me about other things but she didn't text me to say she'd sent me that email",26,50_plus,"yes cos <anon nametype=""f"" type=""name"" /> didn't <anon nametype=""f"" type=""name"" /> kept texting me about other things but she didn't text me to say she'd sent me that email",1
4121,S0248,M,"['superstitions / good luck / bad luck / sporting rituals', 'lucky charms', 'etc.']",S3TD,6,"or something that you couldn't've foreseen <pause dur=""short"" /> or er but but I do believe that some people if you put yourself in a situation <trunc>d</trunc> too often you <unclear>perceive</unclear> that you're unlucky if bad things happen to you <pause dur=""short"" /> and if you keep doing the wrong things or things that you know are a fifty fifty you know chance or or worse that you're gonna come and you can you can have a bad run of of doing seemingly",79,50_plus,"or something that you couldn't've foreseen <pause dur=""short"" /> or er but but i do believe that some people if you put yourself in a situation <trunc>d</trunc> too often you <unclear>perceive</unclear> that you're unlucky if bad things happen to you <pause dur=""short"" /> and if you keep doing the wrong things or things that you know are a fifty fifty you know chance or or worse that you're gonna come and you can you can have a bad run of of doing seemingly",1
55273,S0084,F,[],SU82,4003,okay,1,19_29,okay,0
19125,S0265,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,174,"drifting yeah taking it as it comes like <pause dur=""long"" /> it was very strange",12,50_plus,"drifting yeah taking it as it comes like <pause dur=""long"" /> it was very strange",1
54715,S0041,F,[],SU82,1657,when I um when I was in Perugia because there's an international it's like a a university for foreigners,21,19_29,when i um when i was in perugia because there's an international it's like a a university for foreigners,0
65082,S0012,M,['no info'],SZBV,103,the fungi book,3,50_plus,the fungi book,1
47480,S0650,M,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,522,yeah,1,50_plus,yeah,1
46028,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,436,I er you should in a way yeah,8,50_plus,i er you should in a way yeah,1
15703,S0268,M,['local politics - planning applications; arrangements to attend a forthcoming planning'],S9HC,317,oh right,2,50_plus,oh right,1
62354,S0651,M,['what to do for the tape. consultation process. business case. rationale for location of new project. organisation of local health services. relationships with hospices. patient health. nursing of people at end of life. politics and geography. health budgets. use of estate agents. what new building might look like.'],SY5K,431,mm,1,50_plus,mm,1
3219,S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1445,just literally care for each other,6,19_29,just literally care for each other,0
10905,S0265,M,"['work', 'new technology']",S7QY,62,it wasn't too bad for meetings it was quite quiet today but we had erm what we call erm a town hall which is erm supposed to be an hour and a half but is only and hour,39,50_plus,it wasn't too bad for meetings it was quite quiet today but we had erm what we call erm a town hall which is erm supposed to be an hour and a half but is only and hour,1
35537,S0202,F,"['internet followers', 'people leaving', 'along', 'talking about other friends']",SKPP,480,"<vocal desc=""laugh"" /> <vocal desc=""misc"" />",0,19_29,"<vocal desc=""laugh"" /> <vocal desc=""misc"" />",0
66712,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,114,in Romania erm he had collected a large number of photographs posing with Russian officers,15,50_plus,in romania erm he had collected a large number of photographs posing with russian officers,1
59740,S0526,M,['cataract operation on one eye.  finding lost objects through visualization.   the build up of unwanted objects in the home.  dogs moving about at night.'],SXAN,374,yeah,1,50_plus,yeah,1
16876,S0281,M,"['food', 'china', 'laptop']",S9ZP,41,mm,1,50_plus,mm,1
12360,S0679,F,"['the great british sewing bee bbc tv programme', 'mum’s sewing', 'clothes mum made for sue in the 60s and 70s', '60s haircuts', 'car parking in central london']",S8SH,397,mm,1,50_plus,mm,1
3680,S0254,F,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']",S3DA,132,Dermot bought Swiss,3,19_29,dermot bought swiss,0
47243,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,285,uhu,1,50_plus,uhu,1
24017,S0439,F,"['food', 'friends', 'relationships', 'tv programmes', 'work', 'complaining.  ']",SE2C,448,no,1,19_29,no,0
66406,S0450,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,2070,no,1,19_29,no,0
38600,S0012,M,['no info'],SLMK,135,is it? what? the whole studio is a charity?,12,50_plus,is it? what? the whole studio is a charity?,1
21143,S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,459,mm,1,50_plus,mm,1
26884,S0439,F,"['food', 'work-outs', 'weight lifting', 'running', 'general fitness', 'relationships', 'things around us', 'financial woes', 'holidays', 'family.']",SEZ2,130,yeah,1,19_29,yeah,0
17936,S0192,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,547,probably,1,19_29,probably,0
55546,S0198,F,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,178,I mean there's probably loads of stuff we need,10,19_29,i mean there's probably loads of stuff we need,0
35427,S0202,F,"['internet followers', 'people leaving', 'along', 'talking about other friends']",SKPP,15,mm,1,19_29,mm,0
36275,S0086,M,"['friendships', 'exercise', 'work ']",SLDB,445,"<anon nameType=""m"" type=""name"" /> <pause dur=""short"" /> the <anon nameType=""m"" type=""name"" />",3,19_29,"<anon nametype=""m"" type=""name"" /> <pause dur=""short"" /> the <anon nametype=""m"" type=""name"" />",0
56492,S0439,F,"['food', 'habits', 'friends', 'relationships', 'work', 'future planning. ']",SV4W,253,so,1,19_29,so,0
27307,S0012,M,['no info'],SF6K,223,"<vocal desc=""laugh"" />",0,50_plus,"<vocal desc=""laugh"" />",1
38872,S0058,F,"['jobs', 'education']",SLTU,663,yeah <trunc>e</trunc> exactly you're not paying through the nose but er,11,19_29,yeah <trunc>e</trunc> exactly you're not paying through the nose but er,0
27073,S0202,F,"['sport', 'uni', 'work', 'bands']",SEZB,127,"you could do it <pause dur=""short"" /> yeah what lecture have you got?",11,19_29,"you could do it <pause dur=""short"" /> yeah what lecture have you got?",0
982,S0679,F,"['computers', 'work colleagues in computing', 'furniture', 'discuss tidying up a house']",S2CY,142,yeah,1,50_plus,yeah,1
19409,S0530,F,"['the future and old age', 'art', 'essays', 'computer games']",SCS9,471,"she reminds me a bit of erm <pause dur=""short"" /> I don't know why like some of her work reminds me slightly of I can't remember what it is <pause dur=""short"" /> oh you know what I mean? like the drawings in Roald Dahl",41,19_29,"she reminds me a bit of erm <pause dur=""short"" /> i don't know why like some of her work reminds me slightly of i can't remember what it is <pause dur=""short"" /> oh you know what i mean? like the drawings in roald dahl",0
53844,S0529,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,644,like I'm from a Dickens novel it's really funny,11,19_29,like i'm from a dickens novel it's really funny,0
37459,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,549,it that depends on it depends on a lot of things it depends on the picture it depends on could I get some half decent paper which I probably can't anyway,32,50_plus,it that depends on it depends on a lot of things it depends on the picture it depends on could i get some half decent paper which i probably can't anyway,1
7566,S0015,F,['bringing my daughter from abroad to live here'],S5ER,479,and erm,2,50_plus,and erm,1
20509,S0179,M,"['food', 'holidays']",SD6X,1451,what I'd suggest,4,19_29,what i'd suggest,0
36341,S0086,M,"['friendships', 'exercise', 'work ']",SLDB,697,no,1,19_29,no,0
25527,S0041,F,"['friendships', 'relationships', 'clothes']",SEGU,1248,with chips,2,19_29,with chips,0
19068,S0264,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,117,there was a play on the radio actually set on erm Raasay I think it's called,17,50_plus,there was a play on the radio actually set on erm raasay i think it's called,1
17441,S0281,M,"['recent mail', 'job prospects']",SA9T,77,are you with them at all?,7,50_plus,are you with them at all?,1
3034,S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,747,that glass there you get it,6,19_29,that glass there you get it,0
45281,S0355,M,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']",SPTQ,196,"rise even faster <vocal desc=""laugh"" />",3,50_plus,"rise even faster <vocal desc=""laugh"" />",1
64512,S0041,F,"['films', 'family']",SZ7Y,182,accidentally,1,19_29,accidentally,0
48992,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,15,"yeah <pause dur=""short"" /> galvanised is",3,50_plus,"yeah <pause dur=""short"" /> galvanised is",1
49238,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,261,put it on my bill?,6,50_plus,put it on my bill?,1
24859,S0635,M,"['honeymoon', 'usa', 'iceland', 'boston', 'portland maine', 'family', 'california road trip', 'san francisco', 'la', 'camping', 'hotels', 'motels', 'national parks', 'desert', 'outsider art', 'food.']",SEGJ,1090,uhu,1,19_29,uhu,0
41086,S0289,F,"['sources of funds to convert churches', 'history of a charitable building', 'fundraising tips']",SN59,7,Local Government and kind of <unclear>reject stuff</unclear> although that's fairly difficult at the moment they will come back again,18,50_plus,local government and kind of <unclear>reject stuff</unclear> although that's fairly difficult at the moment they will come back again,1
39561,S0012,M,['no info'],SMF3,199,that was erm,3,50_plus,that was erm,1
38768,S0058,F,"['jobs', 'education']",SLTU,203,yeah,1,19_29,yeah,0
30073,S0530,F,"['difficulties at coping with university', 'anon’s low attendance', 'anon’s medication', 'children’s films', 'cinemas ']",SG4R,1021,to it yeah,3,19_29,to it yeah,0
17999,S0202,F,"['weight', 'diet']",SAMQ,69,well your mum has her own problems with her weight doesn't she?,14,19_29,well your mum has her own problems with her weight doesn't she?,0
5449,S0247,F,['museums / imax and 3d cinema / public transport'],S4VJ,46,"interactive displays and yeah there's lots <pause dur=""short"" /> <trunc>l</trunc> I would've thought there's more for kids in the <anon type=""place"" />",19,50_plus,"interactive displays and yeah there's lots <pause dur=""short"" /> <trunc>l</trunc> i would've thought there's more for kids in the <anon type=""place"" />",1
39381,S0013,F,['no info'],SMF3,19,so are we doing that tomorrow?,7,50_plus,so are we doing that tomorrow?,1
7508,S0015,F,['bringing my daughter from abroad to live here'],S5ER,421,otherwise your flight back will get you won't get your flight back,13,50_plus,otherwise your flight back will get you won't get your flight back,1
65203,S0013,F,['no info'],SZBV,224,"yeah <pause dur=""short"" /> it's hard isn't it?",8,50_plus,"yeah <pause dur=""short"" /> it's hard isn't it?",1
32807,S0679,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,1058,buying them and thinking I would eat them and being in too much hurry to do anything about them and then last year or the year I didn't think to ask anybody to put them in my shopping when I wasn't doing my own shopping,47,50_plus,buying them and thinking i would eat them and being in too much hurry to do anything about them and then last year or the year i didn't think to ask anybody to put them in my shopping when i wasn't doing my own shopping,1
45902,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,310,well that is just two fig leaves,7,50_plus,well that is just two fig leaves,1
60149,S0671,M,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']",SXFD,7,oh as in Kinder egg?,6,19_29,oh as in kinder egg?,0
42260,S0587,M,"['). napping', 'music discussions', 'other friends', 'laughing at old pictures', 'arguing…', '']",SNXG,1056,no he was like <unclear>year</unclear> ten,5,19_29,no he was like <unclear>year</unclear> ten,0
40290,S0013,F,['no info'],SMF3,928,study yeah,2,50_plus,study yeah,1
58895,S0426,M,"['home decorating', 'bathrooms', 'tradespeople', 'kitchens; talk about friends']",SWW8,343,okay well I shall very kindly,6,50_plus,okay well i shall very kindly,1
14698,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,503,xylophone?,2,50_plus,xylophone?,1
58192,S0336,F,"['scottish referendum', 'online forums']",SVWU,69,yeah,1,19_29,yeah,0
5099,S0084,F,[],S48K,974,mm,1,19_29,mm,0
10022,S0058,F,"['internet', 'work', 'politics', 'weather', 'cooking', 'health', 'house prices']",S72Q,668,"you oculd roof your house with them <pause dur=""short"" /> but but pancakes vary quite a lot <pause dur=""short"" /> I used have them quite a lot",21,19_29,"you oculd roof your house with them <pause dur=""short"" /> but but pancakes vary quite a lot <pause dur=""short"" /> i used have them quite a lot",0
66974,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,376,and they have got a level of understanding that far outreaches,11,50_plus,and they have got a level of understanding that far outreaches,1
36414,S0041,F,"['friendships', 'exercise', 'work ']",SLDB,944,go for a little run at work?,8,19_29,go for a little run at work?,0
33652,S0041,F,[],SJLT,1338,"just drink it <pause dur=""short"" /> yeah",4,19_29,"just drink it <pause dur=""short"" /> yeah",0
